airport_id,airport_name,iata,degree
7895,Playon Chico,PYC,2
8204,Achutupo Airport,ACU,2
8208,Ittoqqortoormiit Heliport,OBY,2
8217,Kegaska Airport,ZKG,2
8240,Redenção Airport,RDC,2
8242,Bonito Airport,BYO,2
8243,São Félix do Araguaia Airport,SXO,2
8247,Eirunepé Airport,ERN,2
827,Margate Airport,MGH,2
1166,Kamembe Airport,KME,2
1176,Arusha Airport,ARK,2
11922,Iwakuni Marine Corps Air Station,IWK,2
15,Ísafjörður Airport,IFJ,2
2622,Trombetas Airport,TMT,2
2629,Tucuruí Airport,TUR,2
2632,Rubem Berta Airport,URG,2
9273,Kastamonu Airport,KFS,2
5601,Shire Inda Selassie Airport,SHC,2
5633,Namibe Airport,MSZ,2
5641,Luderitz Airport,LUD,2
5659,La Gomera Airport,GMZ,2
5680,Gode Airport,GDE,2
5688,Galcaio Airport,GLK,2
5693,Lokichoggio Airport,LKG,2
5703,Bukoba Airport,BKZ,2
5719,Walla Walla Regional Airport,ALW,2
5731,William R Fairchild International Airport,CLM,2
5736,Elko Regional Airport,EKO,2
5746,Laramie Regional Airport,LAR,2
5748,North Platte Regional Airport Lee Bird Field,LBF,2
5751,Lancaster Airport,LNS,2
5754,Muskegon County Airport,MKG,2
5759,Hattiesburg Laurel Regional Airport,PIB,2
5760,Pocatello Regional Airport,PIH,2
5763,Portsmouth International at Pease Airport,PSM,2
5767,Rutland - Southern Vermont Regional Airport,RUT,2
5771,Salina Municipal Airport,SLN,2
5774,Quincy Regional Baldwin Field,UIN,2
5775,Victoria Regional Airport,VCT,2
5779,Yakima Air Terminal McAllister Field,YKM,2
5781,Logroño-Agoncillo Airport,RJL,2
579,Mount Pleasant Airport,MPN,2
1032,Matari Airport,IRP,2
1828,Quetzalcóatl International Airport,NLD,2
6000,Odate Noshiro Airport,ONJ,2
6005,Wonju/Hoengseong Air Base (K-38/K-46),WJU,2
6006,Yangyang International Airport,YNY,2
6013,Jolo Airport,JOL,2
6022,Virac Airport,VRC,2
6052,La Pedrera Airport,LPD,2
6053,Reyes Murillo Airport,NQU,2
6056,Capitán de Av. Emilio Beltrán Airport,GYA,2
6058,Capitán Av. Selin Zeitun Lopez Airport,RIB,2
6110,Solovki Airport,CSH,2
612,Karup Airport,KRP,2
6135,Grant County Airport,SVC,2
6157,Kursk East Airport,URS,2
6165,Penza Airport,PEZ,2
6172,Shillong Airport,SHL,2
618,Bornholm Airport,RNN,2
6186,Mae Sot Airport,MAQ,2
6192,Dien Bien Phu Airport,DIN,2
6198,Kawthoung Airport,KAW,2
6218,Bakalalan Airport,BKM,2
6225,Ranai Airport,NTX,2
6253,Coober Pedy Airport,CPD,2
6256,Ceduna Airport,CED,2
6265,Elcho Island Airport,ELC,2
6272,Horn Island Airport,HID,2
6287,Lismore Airport,LSY,2
6295,Milingimbi Airport,MGT,2
6297,McArthur River Mine Airport,MCV,2
6311,Olympic Dam Airport,OLP,2
6312,Port Augusta Airport,PUG,2
1970,Pago Pago International Airport,PPG,2
1979,Totegegie Airport,GMR,2
1980,Kaukura Airport,KKR,2
1983,Takapoto Airport,TKP,2
1998,Koné Airport,KNQ,2
2003,Touho Airport,TOU,2
2047,Wanganui Airport,WAG,2
4263,Joslin Field Magic Valley Regional Airport,TWF,2
4264,Monaco,MCM,2
429,Joensuu Airport,JOE,2
4300,Chumphon Airport,CJM,2
3790,Scott AFB/Midamerica Airport,BLV,2
3624,Teterboro Airport,TEB,2
3650,Range Regional Airport,HIB,2
3665,Waynesville-St. Robert Regional Forney field,TBN,2
2081,Rafha Domestic Airport,RAH,2
2093,Turaif Domestic Airport,TUI,2
2095,Al Wajh Domestic Airport,EJH,2
2117,Sanandaj Airport,SDG,2
3749,Lea County Regional Airport,HOB,2
2335,Tottori Airport,TTJ,2
2470,Formosa Airport,FMA,2
2262,Taitung Airport,TTT,2
2270,Tainan Airport,TNN,2
3843,Topeka Regional Airport - Forbes Field,FOE,2
3939,Sukhothai Airport,THS,2
2711,José Celestino Mutis Airport,BSC,2
2718,Yariguíes Airport,EJA,2
2725,San Luis Airport,IPI,2
2741,Guillermo León Valencia Airport,PPN,2
276,Sadiq Abubakar III International Airport,SKO,2
2787,Andahuaylas Airport,ANS,2
1078,Cherif Al Idrissi Airport,AHU,2
1079,Saniat R'mel Airport,TTU,2
10792,Jumandy Airport,TNW,2
1082,Cap Skirring Airport,CSK,2
10941,Arxan Yi'ershi Airport,YIE,2
11,Akureyri Airport,AEY,2
1104,Maio Airport,MMO,2
8202,Goodnews Airport,GNU,2
8206,Garachine Airport,GHE,2
8209,Vinnytsia/Gavyryshivka Airport,VIN,2
8223,Trail Airport,YZZ,2
8256,Senadora Eunice Micheles Airport,OLC,2
8258,Tapuruquara Airport,IRZ,2
8259,Oriximiná Airport,ORX,2
840,Hendrik Van Eck Airport,PHW,2
843,Pietermaritzburg Airport,PZB,2
845,Polokwane International Airport,PTG,2
8492,Ellisras,ELL,2
5801,Süleyman Demirel International Airport,ISE,2
5864,Mauke Airport,MUK,2
5867,Cicia Airport,ICI,2
5873,Lakeba Island Airport,LKB,2
5877,Rotuma Airport,RTA,2
5885,Pointe Vele Airport,FUT,2
5903,Maewo-Naone Airport,MWF,2
5909,Tongoa Airport,TGH,2
5914,Aneityum Airport,AUY,2
5921,Île des Pins Airport,ILP,2
5928,Bam Airport,BXR,2
5930,Bojnord Airport,BJB,2
5949,Skardu Airport,KDU,2
5955,Bahia Piña Airport,BFQ,2
5957,Contadora Airport,OTD,2
5958,Sambu Airport,SAX,2
5980,Losuia Airport,LSA,2
3413,Cape Lisburne LRRS Airport,LUR,2
3430,Platinum Airport,PTU,2
3445,Hana Airport,HNM,2
3927,Umbu Mehang Kunda Airport,WGP,2
6370,Altai Airport,LTI,2
7310,Christiansted Harbor Seaplane Base,SSB,2
7358,La Macarena,LMC,2
7359,Villa Garzón Airport,VGZ,2
7372,Parintins Airport,PIN,2
7459,Lleida-Alguaire Airport,ILD,2
7470,Ulgii Mongolei Airport,ULG,2
642,Leirin Airport,VDB,2
6456,Provincetown Municipal Airport,PVC,2
6466,Donskoye Airport,TBW,2
65,Îles-de-la-Madeleine Airport,YGR,2
655,Ørland Airport,OLA,2
6720,Mekoryuk Airport,MYU,2
6735,Coronel Altino Machado de Oliveira Airport,GVR,2
6748,Ilam Airport,IIL,2
6749,Parsabade Moghan Airport,PFQ,2
6763,Igiugig Airport,IGG,2
6765,King Cove Airport,KVC,2
6767,Togiak Airport,TOG,2
6770,Tanjung Manis Airport,TGC,2
6780,Anadolu Airport,AOE,2
6781,Çanakkale Airport,CKZ,2
6783,Sinop Airport,NOP,2
6784,Tekirdağ Çorlu Airport,TEQ,2
6134,Akutan Seaplane Base,KQA,2
6136,Lopez Island Airport,LPS,2
6164,Orsk Airport,OSW,2
6176,Barisal Airport,BZL,2
6179,Bharatpur Airport,BHR,2
6180,Bhadrapur Airport,BDP,2
6182,Nepalgunj Airport,KEP,2
619,Sønderborg Airport,SGD,2
6238,Barcaldine Airport,BCI,2
6264,Devonport Airport,DPO,2
6300,Moree Airport,MRZ,2
6315,Cocos (Keeling) Islands Airport,CCK,2
6329,Thargomindah Airport,XTG,2
6334,Whyalla Airport,WYA,2
181,Penticton Airport,YYF,2
1817,Loreto International Airport,LTO,2
2931,Pevek Airport,PWE,2
6790,Hamadan Airport,HDM,2
6792,Grafton Airport,GFN,2
6793,Orange Airport,OAG,2
6800,Delta County Airport,ESC,2
6880,Montrose Regional Airport,MTJ,2
693,Trollhättan-Vänersborg Airport,THN,2
6933,Gelendzhik Airport,GDZ,2
6940,Tunoshna Airport,IAR,2
6974,Siargao Airport,IAO,2
7065,Sidney - Richland Regional Airport,SDY,2
7068,Mc Cook Ben Nelson Regional Airport,MCK,2
7070,Dawson Community Airport,GDV,2
7071,L M Clayton Airport,OLF,2
7074,Canyonlands Field,CNY,2
7076,Vernal Regional Airport,VEL,2
7082,Friday Harbor Airport,FRD,2
7091,Chuathbaluk Airport,CHU,2
7102,Levelock Airport,KLL,2
7118,Birch Creek Airport,KBC,2
7122,Merced Regional Macready Field,MCE,2
7135,Angoon Seaplane Base,AGN,2
7148,Hydaburg Seaplane Base,HYG,2
7150,Point Baker Seaplane Base,KPB,2
7151,Port Protection Seaplane Base,PPV,2
7154,Egegik Airport,EGX,2
7157,Perryville Airport,KPV,2
7162,Larsen Bay Airport,KLN,2
7167,Amook Bay Seaplane Base,AOS,2
7168,Kitoi Bay Seaplane Base,KKB,2
7173,Seal Bay Seaplane Base,SYB,2
7196,Nikolski Air Station,IKO,2
7203,Nelson Lagoon Airport,NLG,2
7241,Stony River 2 Airport,SRV,2
7242,Healy River Airport,nan,2
5415,Marau Airport,RUS,2
5420,Chimbu Airport,CMU,2
5437,Wapenamanda Airport,WBM,2
5457,Anahim Lake Airport,YAA,2
2189,Fujairah International Airport,FJR,2
2192,Khasab Air Base,KHS,2
222,Cheikh Larbi Tébessi Airport,TEE,2
5911,Valesdir Airport,VLS,2
5927,Khoram Abad Airport,KHD,2
3724,Ogdensburg International Airport,OGS,2
374,Augsburg Airport,AGB,2
2658,Cañal Bajo Carlos - Hott Siebert Airport,ZOS,2
266,Ibadan Airport,IBA,2
2680,Coronel E Carvajal Airport,XMS,2
269,Kaduna Airport,KAD,2
2716,La Florida Airport,TCO,2
2733,La Nubia Airport,MZL,2
2743,El Embrujo Airport,PVA,2
2746,Almirante Padilla Airport,RCH,2
277,Yola Airport,YOL,2
2785,Capitan FAP Jose A Quinones Gonzales International Airport,CIX,2
2788,Comandante FAP German Arias Graziani Airport,ATA,2
2796,Capitan FAP Pedro Canga Rodriguez Airport,TBP,2
2804,Capitan FAP Carlos Martinez De Pinillos International Airport,TRU,2
2830,Canaima Airport,CAJ,2
2853,Cacique Aramare Airport,PYH,2
2858,San Antonio Del Tachira Airport,SVZ,2
7309,Charlotte Amalie Harbor Seaplane Base,SPB,2
7313,Uyuni Airport,UYU,2
7368,Gurupi Airport,GRP,2
7375,Minaçu Airport,MQH,2
7382,Maestro Marinho Franco Airport,ROO,2
7383,Tancredo Thomas de Faria Airport,GPB,2
7394,General Leite de Castro Airport,RVD,2
7395,Romeu Zema Airport,AAX,2
7398,Coari Airport,CIZ,2
7399,Barcelos Airport,BAZ,2
7407,Guanambi Airport,GNM,2
7450,Bugungu Airport,nan,2
7478,Burevestnik Airport,BVV,2
7547,Yasouj Airport,YES,2
7562,Dickwella Airport,DIW,2
7584,Los Alamos Airport,LAM,2
7642,Tasiilaq Heliport,nan,2
11230,Boende Airport,BNB,2
11258,Saumlaki/Olilit Airport,SXK,2
6729,Arctic Village Airport,ARC,2
6733,Cauayan Airport,CYZ,2
6734,Kirovsk-Apatity Airport,KVK,2
6750,Nueva Loja Airport,LGQ,2
6756,Leon Airport,LEN,2
6757,Burgos Airport,RGS,2
6771,Walaha Airport,WLH,2
68,Ulukhaktok Holman Airport,YHI,2
6814,Benjamin Rivera Noriega Airport,CPX,2
6825,Williamson County Regional Airport,MWA,2
6881,Riverton Regional Airport,RIW,2
6883,Eastern Oregon Regional At Pendleton Airport,PDT,2
6916,Pangborn Memorial Airport,EAT,2
6989,Northeast Florida Regional Airport,UST,2
7018,Thief River Falls Regional Airport,TVF,2
703,Kristianstad Airport,KID,2
7051,Gunnison Crested Butte Regional Airport,GUC,2
7083,Orcas Island Airport,ESD,2
7121,Visalia Municipal Airport,VIS,2
7136,Elfin Cove Seaplane Base,ELV,2
7137,Tenakee Seaplane Base,TKE,2
7138,Pelican Seaplane Base,PEC,2
7153,Chignik Lake Airport,KCQ,2
7155,Chignik Lagoon Airport,KCL,2
7159,South Naknek Nr 2 Airport,WSN,2
7160,Akhiok Airport,AKK,2
7194,Tin City Long Range Radar Station Airport,TNC,2
7195,Atka Airport,AKB,2
7202,False Pass Airport,KFP,2
722,Örnsköldsvik Airport,OER,2
7237,Coffman Cove Seaplane Base,KCC,2
7239,Red Devil Airport,RDV,2
7277,Wekweètì Airport,YFJ,2
3164,Phrae Airport,PRH,2
3186,Loei Airport,LOE,2
3251,Kasiguncu Airport,PSJ,2
3264,Limbang Airport,LMN,2
3268,Lahad Datu Airport,LDU,2
1417,Quimper-Cornouaille Airport,UIP,2
356,Mannheim-City Airport,MHG,2
1371,Le Havre Octeville Airport,LEH,2
28,CFB Bagotville,YBG,2
2833,José Leonardo Chirinos Airport,CZE,2
2835,Cumaná (Antonio José de Sucre) Airport,CUM,2
2846,La Fria Airport,LFR,2
2860,Santa Elena de Uairen Airport,SNV,2
2864,San Tomé Airport,SOM,2
2888,Eugenio Maria De Hostos Airport,MAZ,2
2898,F. D. Roosevelt Airport,EUX,2
2204,Gilgit Airport,GIL,2
2217,Panjgur Airport,PJG,2
640,Bardufoss Airport,BDU,2
6448,Grand Canyon West Airport,GCW,2
6449,Boulder City Municipal Airport,BLD,2
656,Røros Airport,RRS,2
659,Skien Airport,SKE,2
3978,Ataq Airport,AXK,2
4022,Bert Mooney Airport,BTM,2
4024,Mundo Maya International Airport,FRS,2
4026,Knox County Regional Airport,RKD,2
4086,Mae Hong Son Airport,HGN,2
4088,Mc Clellan-Palomar Airport,CLD,2
4093,Sihanoukville International Airport,KOS,2
4349,Narvik Framnes Airport,NVK,2
4373,Kogalym International Airport,KGP,2
439,Kuopio Airport,KUO,2
3245,Wamena Airport,WMX,2
3259,Babo Airport,BXB,2
5931,Sabzevar National Airport,AFZ,2
5941,Dalbandin Airport,DBA,2
5959,Adak Airport,ADK,2
5998,Iwami Airport,IWJ,2
6001,Shonai Airport,SYO,2
6012,Camiguin Airport,CGM,2
6023,Calbayog Airport,CYP,2
6025,Moises R. Espinosa Airport,MBT,2
6036,Coronel Horácio de Mattos Airport,LEC,2
6051,Caucaya Airport,LQM,2
6069,Santa Rosa Airport,SRA,2
6090,Nakhchivan Airport,NAJ,2
61,Kingston Norman Rogers Airport,YGK,2
6109,Uzhhorod International Airport,UDJ,2
6114,Petrozavodsk Airport,PES,2
6118,Kyzyl Airport,KYZ,2
6121,Igarka Airport,IAA,2
6122,Khankala Air Base,nan,2
6124,Beslan Airport,OGZ,2
6125,Elista Airport,ESL,2
6129,Kearney Municipal Airport,EAR,2
6130,Mid Delta Regional Airport,GLH,2
849,Richards Bay Airport,RCB,2
8628,Uummannaq Heliport,UMD,2
8740,Gorno-Altaysk Airport,RGK,2
8782,Cooma Hospital Helipad,nan,2
887,Matsapha Airport,MTS,2
8921,Kangding Airport,KGT,2
8924,Velikiy Ustyug Airport,VUS,2
898,Salak Airport,MVR,2
900,N'Gaoundéré Airport,NGE,2
9045,Zafer Airport,KZR,2
9135,Tho Xuan Airport,THD,2
1645,Mostar International Airport,OMO,2
1651,Mihail Kogălniceanu International Airport,CND,2
1416,Lannion-Côte de Granit Airport,LAI,2
1425,Dijon-Bourgogne Airport,DIJ,2
1453,Kastoria National Airport,KSO,2
2491,Gobernador Castello Airport,VDM,2
2512,Santa Rosa Airport,RSA,2
2521,Araraquara Airport,AQA,2
5498,Grise Fiord Airport,YGZ,2
5502,Hopedale Airport,YHO,2
5523,Powell River Airport,YPW,2
5529,Sanikiluaq Airport,YSK,2
5538,Bathurst Airport,ZBF,2
5553,Béchar Boudghene Ben Ali Lotfi Airport,CBH,2
5554,Bordj Badji Mokhtar Airport,BMW,2
5555,Guemar Airport,ELU,2
5563,Campbeltown Airport,CAL,2
5572,Land's End Airport,LEQ,2
5574,Anglesey Airport,VLY,2
5575,Barra Airport,BRR,2
5612,Chipata Airport,CIP,2
5637,Chimoio Airport,VPY,2
5642,Ondangwa Airport,OND,2
5643,Oranjemund Airport,OMD,2
5675,São Filipe Airport,SFL,2
5709,Arua Airport,RUA,2
5714,Aberdeen Regional Airport,ABR,2
5716,Athens Ben Epps Airport,AHN,2
5723,Western Neb. Rgnl/William B. Heilig Airport,BFF,2
5728,Cape Girardeau Regional Airport,CGI,2
5729,Chippewa County International Airport,CIU,2
5732,Houghton County Memorial Airport,CMX,2
5735,Chippewa Valley Regional Airport,EAU,2
5739,Wokal Field Glasgow International Airport,GGW,2
5744,Kirksville Regional Airport,IRK,2
5756,Northwest Alabama Regional Airport,MSL,2
5762,Pellston Regional Airport of Emmet County Airport,PLN,2
5769,Sheridan County Airport,SHR,2
5770,Adirondack Regional Airport,SLK,2
5802,Balıkesir Körfez Airport,EDO,2
5805,Ubari Airport,QUB,2
5809,Salt Cay Airport,SLX,2
5840,Jaqué Airport,JQE,2
5842,Aerotortuguero Airport,TTQ,2
5848,Tobias Bolanos International Airport,SYQ,2
5855,Long Banga Airport,LBP,2
5862,Mangaia Island Airport,MGS,2
5865,Mitiaro Island Airport,MOI,2
5883,Vanua Balavu Airport,VBV,2
5896,Siwo Airport,EAE,2
5899,Sara Airport,SSR,2
3965,Gyumri Shirak Airport,LWN,2
1277,Angoulême-Brie-Champniers Airport,ANG,2
1344,Aurillac Airport,AUR,2
866,K. D. Matanzima Airport,UTT,2
8735,Pomalaa,PUM,2
8775,Gabala International Airport,GBB,2
8914,Termas de Río Hondo international Airport,RHD,2
894,Sir Charles Gaetan Duval Airport,RRG,2
8962,Dalma Airport,ZDY,2
908,Mfuwe Airport,MFU,2
9181,Tampa Padang,MJU,2
924,Mananara Nord Airport,WMR,2
944,Mbanza Congo Airport,SSY,2
4012,Naples Municipal Airport,APF,2
4025,Hancock County-Bar Harbor Airport,BHB,2
362,Hamburg-Finkenwerder Airport,XFW,2
9543,Ogden Hinckley Airport,OGD,2
967,Port Gentil Airport,POG,2
9739,Napakiak Airport,WNA,2
9744,Napaskiak Airport,PKA,2
9745,Chignik Fisheries Airport,KCG,2
9771,Cacoal Airport,OAL,2
9828,Kasama Airport,KAA,2
9829,Mbeya Airport,nan,2
9842,Tuticorin Airport,TCR,2
3701,Augusta State Airport,AUG,2
3710,Chico Municipal Airport,CIC,2
2388,Kumejima Airport,UEO,2
240,Touggourt Sidi Madhi Airport,TGR,2
2409,San Jose Airport,SJI,2
2455,Catamarca Airport,CTC,2
2456,Vicecomodoro Angel D. La Paz Aragonés Airport,SDE,2
2458,Capitan V A Almonacid Airport,IRJ,2
3409,Noto Airport,NTQ,2
3429,Iliamna Airport,ILI,2
3446,Ernest A. Love Field,PRC,2
3597,Cavern City Air Terminal,CNM,2
3332,Avalon Airport,AVV,2
3334,Melbourne Essendon Airport,MEB,2
3362,Tamworth Airport,TMW,2
1141,Kitale Airport,KTL,2
1152,Ghat Airport,GHT,2
1182,Mtwara Airport,MYW,2
4117,Barkley Regional Airport,PAH,2
413,Kuressaare Airport,URE,2
4132,Roi Et Airport,ROI,2
4133,Buri Ram Airport,BFV,2
4159,Mae Hong Son Airport,PYY,2
4160,Bol Airport,BWK,2
3085,Kullu Manali Airport,KUU,2
3094,Gwalior Airport,GWL,2
3101,Kanpur Civil Airport,nan,2
3103,Ludhiana Airport,LUH,2
3122,Gautam Buddha Airport,BWA,2
3127,Pokhara Airport,PKR,2
3129,Biratnagar Airport,BIR,2
3130,Agatti Airport,AGX,2
2035,Timaru Airport,TIU,2
2041,Whakatane Airport,WHK,2
2046,Westport Airport,WSZ,2
2165,Zabol Airport,ACZ,2
7901,El Porvenir,PVE,2
7962,Puerto Obaldia Airport,PUE,2
4219,Grand Canyon National Park Airport,GCN,2
4250,Eagle County Regional Airport,EGE,2
4287,Bemidji Regional Airport,BJI,2
4306,Eugene F. Correira International Airport,OGL,2
4335,Key Field,MEI,2
4338,Cortez Municipal Airport,CEZ,2
4339,Yampa Valley Airport,HDN,2
437,Kuusamo Airport,KAO,2
472,Gloucestershire Airport,GLO,2
12,Egilsstaðir Airport,EGS,2
2582,Bom Jesus da Lapa Airport,LAZ,2
2628,Tabatinga Airport,TBT,2
2630,São Gabriel da Cachoeira Airport,SJL,2
2631,Paulo Afonso Airport,PAV,2
2637,Brigadeiro Camarão Airport,BVH,2
267,Ilorin International Airport,ILR,2
268,Yakubu Gowon Airport,JOS,2
2683,Eloy Alfaro International Airport,MEC,2
2690,Santa Rosa International Airport,ETR,2
6373,Khovd Airport,HVD,2
167,Medicine Hat Airport,YXH,2
1602,Ovda International Airport,VDA,1
9758,Corazon de Jesus Airport,CZJ,1
8207,Mulatupo Airport,MPP,1
6321,Portland Airport,PTJ,1
1040,Kalemie Airport,FMI,1
6766,Port Heiden Airport,PTH,1
5884,Niue International Airport,IUE,1
8241,São Félix do Xingu Airport,SXX,1
7374,Santa Terezinha Airport,STZ,1
6372,Dalanzadgad Airport,DLZ,1
7152,North Whale Seaplane Base,WWP,1
7158,Pilot Point Airport,PIP,1
7172,Port Williams Seaplane Base,KPR,1
7176,Zachar Bay Seaplane Base,KZB,1
7161,Karluk Airport,KYK,1
2697,Teniente Coronel Luis a Mantilla Airport,TUA,1
7369,Santana do Araguaia Airport,CMP,1
7370,Breves Airport,BVS,1
1463,Filippos Airport,KZI,1
5653,Lodja Airport,LJA,1
3968,Massawa International Airport,MSW,1
4125,Utila Airport,UII,1
4118,Kurumoch,nan,0
412,Kärdla Airport,KDL,0
4121,Mafia Island Airport,MFA,0
4126,Santa Elena Airport,nan,0
4137,Al Asad Air Base,IQA,0
4138,Al Taqaddum Air Base,TQD,0
4139,Joint Base Balad,XQC,0
4146,John A. Osborne Airport,MNI,0
4150,Esfahan Shahid Beheshti Intl,nan,0
4151,Magway Airport,MWQ,0
4163,Bergrestaurant,nan,0
4165,Aachen-Merzbrück Airport,AAH,0
4173,Jomsom Airport,JMO,0
4175,Phaplu Airport,PPL,0
4179,Rukum Chaurjahari Airport,RUK,0
418,Eura Airport,nan,0
4182,Taplejung Airport,TPJ,0
4184,Surkhet Airport,SKH,0
4186,Dolpa Airport,DOP,0
4187,Bajhang Airport,BJH,0
419,Halli Airport,KEV,0
42,Dawson City Airport,YDA,0
4208,Juist Airport,JUI,0
330,Jena-Schöngleina Airfield,nan,0
3306,Malacca Airport,MKZ,0
331,Kyritz Airport,nan,0
3311,Cakung Airport,BCH,0
3313,Paya Lebar Air Base,QPG,0
3317,Brisbane Archerfield Airport,ACF,0
332,"\Magdeburg \""\""City\""\"" Airport\""""",ZMG,0
1686,İncirlik Air Base,UAB,0
1695,Malatya Erhaç Airport,MLX,0
1697,Sivrihisar Airport,nan,0
1698,Tokat Airport,TJK,0
17,Patreksfjörður Airport,PFJ,0
1705,Eskişehir Air Base,ESK,0
1707,Gaziemir Airport,nan,0
171,Earlton (Timiskaming Regional) Airport,YXR,0
1733,Selçuk Efes Airport,nan,0
1734,Bălți International Airport,BZY,0
1740,Nis Airport,INI,0
1747,Kuchyňa Air Base,nan,0
1749,Sliač Airport,SLD,0
1750,Trenčín Airport,nan,0
1753,North Caicos Airport,NCA,0
1758,Cabo Rojo Airport,CBJ,0
1765,Bananera Airport,nan,0
1769,Retalhuleu Airport,RER,0
1770,San José Airport,GSJ,0
1775,Tela Airport,TEA,0
1777,Trujillo Airport,TJI,0
1782,Tinson Pen Airport,KTP,0
1788,Ciudad Acuña New International Airport,ACN,0
1790,Nuevo Casas Grandes Airport,NCG,0
1791,Chilpancingo Airport,nan,0
1502,"\Foggia \""\""Gino Lisa\""\"" Airport\""""",FOG,0
1518,Decimomannu Air Base,DCI,0
1527,Villanova D'Albenga International Airport,ALL,0
1530,Cameri Air Base [MIL],nan,0
1535,Aviano Air Base,AVB,0
1540,Rivolto Air Base,nan,0
1541,Forlì Airport,FRL,0
1543,Verona-Boscomantico Airport,nan,0
1544,Brescia Airport,VBS,0
1549,Padova Airport,QPA,0
288,Sidi Ahmed Air Base,nan,0
2886,Diego Jimenez Torres Airport,FAJ,0
2887,Fernando Luis Ribas Dominicci Airport,SIG,0
289,Remada Air Base,nan,0
2905,Canouan Airport,CIW,0
2909,Balkhash Airport,BXH,0
292,Borj El Amri Airport,nan,0
3801,Wallops Flight Facility Airport,WAL,0
3802,Holloman Air Force Base,HMN,0
3809,Willow Run Airport,YIP,0
381,Leutkirch-Unterzeil Airport,nan,0
3814,Nellis Air Force Base,LSV,0
3821,Griffing Sandusky Airport,SKY,0
3823,Mountain Home Air Force Base,MUO,0
3828,Westover ARB/Metropolitan Airport,CEF,0
383,Schwerin Parchim Airport,SZW,0
3833,Quantico MCAF /Turner field,nan,0
3836,Offutt Air Force Base,OFF,0
3837,Gulkana Airport,GKN,0
3847,Meridian Naval Air Station,nan,0
385,Aalen-Heidenheim/Elchingen Airport,nan,0
3850,Hobart Regional Airport,HBR,0
500,Shoreham Airport,ESH,0
504,Farnborough Airport,FAB,0
506,Blackbushe Airport,BBS,0
509,Lydd Airport,LYX,0
510,Kent International Airport,MSE,0
511,Brough Airport,nan,0
513,Retford Gamston Airport,nan,0
516,Barrow Walney Island Airport,BWF,0
518,Warton Airport,WRT,0
526,RAF Shawbury,nan,0
53,Eureka Airport,YEU,0
5405,Gwaunaru'u Airport,AKS,0
5406,Ballalae Airport,BAS,0
5452,Thorshofn Airport,THO,0
5456,Whistler/Green Lake Water Aerodrome,YWS,0
5459,St. Lewis (Fox Harbour) Airport,YFX,0
546,Peterborough Business Airport,nan,0
5460,Port Hope Simpson Airport,YHA,0
5462,Colville Lake Airport,YCK,0
5465,Wapekeka Airport,YAX,0
5466,Wunnumin Lake Airport,WNN,0
5470,Ogoki Post Airport,YOG,0
5472,Chisasibi Airport,YKU,0
5476,Apartadó Airport,nan,0
5478,Cat Lake Airport,YAC,0
5481,Kangirsuk Airport,YKG,0
5486,Cartwright Airport,YRF,0
9857,Suzhou Guangfu Airport,SZV,0
9858,Falwell,W24,0
9859,Conrad Maldives Resort,nan,0
9861,Sleap Airport,nan,0
9864,Sherburn-In-Elmet Airfield,nan,0
9865,Haliwen Airport,ABU,0
9866,Beringin Airport,nan,0
9868,Mulia Airport,LII,0
987,Songo Airport,nan,0
9871,Robert Atty Bessing Airport,nan,0
9874,Silangit Airport,DTB,0
9875,Lasikin Airport,nan,0
9878,Opa-locka Station,nan,0
9880,Hollywood Station,nan,0
9881,Sheridan Street Station,nan,0
9882,Fort Lauderdale Station,nan,0
989,Ulongwe Airport,nan,0
9891,Muara Bungo Airport,BUU,0
9892,Selayar/Aroepala Airport,nan,0
9893,Kuala Kurun Airport,nan,0
9895,Melalan Airport,MLK,0
99,High Level Airport,YOJ,0
9902,Warrnambool Airport,WMB,0
9906,Fleetwood,nan,0
991,Alphonse Airport,nan,0
9911,Banff,nan,0
9913,Terrace Bay,nan,0
9914,Ayr,nan,0
9915,Edmundston,nan,0
9919,Riviere-du-Loup,nan,0
9926,Long Sault,nan,0
9927,L Etete,nan,0
9928,Deer Is,nan,0
9930,Blacks Harbour,nan,0
9932,Ingalls Head,nan,0
9933,White Head Is,nan,0
9939,Seosan Air Base,HMY,0
9941,Ngala Airport,NGL,0
9943,Emporia Greensville Regional Airport,nan,0
9944,Sainte-Foy Railway Station,nan,0
9946,Saint Lambert Railway Station,nan,0
9947,Rochester Station,nan,0
9948,Rome Amtrak Station,nan,0
9949,Amsterdam Amtrak Station,nan,0
9950,Schenectady Amtrak Station,nan,0
9951,Hudson Amtrak Station,nan,0
9953,Croton-Harmon Station,nan,0
9954,Naperville Station,nan,0
9956,Princeton Station,nan,0
9961,Topeka Station,nan,0
9962,Newton Station,nan,0
9963,Hutchinson Station,nan,0
9965,Garden City Station,nan,0
9967,La Junta Station,nan,0
997,Abeche Airport,AEH,0
9972,San Bruno Station,nan,0
9975,Hayward Park Station,nan,0
9977,Belmont Station,nan,0
9979,Redwood City Station,nan,0
9980,Atherton Station,nan,0
9983,California Ave. Station,nan,0
9987,Grimsby Station,nan,0
9988,St. Catharines Station,nan,0
9989,Brantford Railway Station,nan,0
9991,Ingersoll Station,nan,0
9992,Glencoe Railway Station,nan,0
9993,Chatham Railway Station,nan,0
9995,St. Catharines Fairview Mall,nan,0
9998,Appleby GO Station,nan,0
