airport_id,airport_name,iata,betweenness
8504,Wings Field,BBX,0.0
8505,Okeechobee County Airport,OBE,0.0
8509,Zephyrhills Municipal Airport,ZPH,0.0
851,Robertson Airport,ROD,0.0
8511,Jesup Wayne County Airport,nan,0.0
8514,Thomson-McDuffie County Airport,nan,0.0
8516,Woodward Field,CDN,0.0
8526,Statesville Regional Airport,SVH,0.0
8527,Sylvania Airport,C89,0.0
8528,Burlington Municipal Airport,nan,0.0
853,Secunda Airport,ZEC,0.0
8530,Spring Hill Airport,70N,0.0
8533,Grove City Airport,29D,0.0
854,Saldanha /Vredenburg Airport,nan,0.0
8540,Youngstown Elser Metro Airport,4G4,0.0
8546,Hamburg Inc Airport,4G2,0.0
8547,Trenton-Robbinsville Airport,N87,0.0
8551,Morgantown Airport,O03,0.0
8552,Harford County Airport,0W3,0.0
8553,Tri State Steuben County Airport,ANQ,0.0
8556,Van Wert County Airport,nan,0.0
8557,Port Bucyrus-Crawford County Airport,17G,0.0
8558,Lake Wales Municipal Airport,X07,0.0
8559,Brooks Field,nan,0.0
856,Swartkop Air Force Base,nan,0.0
8560,Genesee County Airport,nan,0.0
8562,Stormville Airport,N69,0.0
8567,Scatsta Airport,nan,0.0
8568,North Sea,nan,0.0
8570,North Sea,nan,0.0
8573,North Sea,nan,0.0
8574,North Sea,nan,0.0
8575,North Sea,nan,0.0
8576,North Sea,nan,0.0
8577,Orlampa Inc Airport,nan,0.0
8579,North Sea,nan,0.0
8580,North Sea,nan,0.0
8583,Atlantic Ocean,nan,0.0
8584,Zoo,QWC,0.0
8585,Frankfurt Oder Hbf,ZFR,0.0
8586,Gare de Lyon,PLY,0.0
8589,Ostbahnhof,BHF,0.0
8590,All Airports,LON,0.0
8591,All Airports,NYC,0.0
8592,All Airports,CHI,0.0
8593,Chicago Meigs Airport,CGX,0.0
8594,All Airports,TYO,0.0
8596,All Airports,MIL,0.0
8599,All Airports,YTO,0.0
8600,Longhua Airport,nan,0.0
8603,Saarmund Airport,nan,0.0
8605,Sun Moon Lake Airport,nan,0.0
8607,Bloyer Field,Y72,0.0
8611,Saulieu Liernais Airfield,nan,0.0
8613,Buochs Airport,BXO,0.0
8614,Ambri Airport,nan,0.0
8619,Nötsch Im Gailtal Airport,nan,0.0
862,Tutuka Power Station Airport,nan,0.0
8620,Sinsheim Airfield,nan,0.0
8621,Weinheim/Bergstraße Airport,nan,0.0
8625,Wilkes Barre Wyoming Valley Airport,WBW,0.0
8626,Willoughby Lost Nation Municipal Airport,LNN,0.0
8627,Taoyuan Air Base,nan,0.0
8629,Civitavecchia,nan,0.0
863,Tzaneen Airport,LTA,0.0
8630,Bayannur Tianjitai Airport,RLK,0.0
8631,Capital City Airport,FFT,0.0
8635,Florence,6S2,0.0
8636,Martin Campbell Field Airport,1A3,0.0
8641,Marco Island Executive Airport,MRK,0.0
8642,Boipeba,nan,0.0
8649,Schaumburg Regional,06C,0.0
8650,Khulna Seaplane Landing Site,nan,0.0
8653,Marshfield Municipal Airport,MFI,0.0
8654,Alexander Field South Wood County Airport,ISW,0.0
8659,Priob\'e,nan,0.0
866,K. D. Matanzima Airport,UTT,0.0
8661,Ostafyevo International Airport,OSF,0.0
8662,Oakdale Airport,O27,0.0
8668,Banks Airport,ME5,0.0
8669,Perth/Scone Airport,PSL,0.0
8671,Grefrath-Niershorst Airport,nan,0.0
8673,Oberwolfach,nan,0.0
8674,Karlsruhe Hbf,nan,0.0
8677,Holzhau,nan,0.0
868,Virginia Airport,VIR,0.0
8680,Bad Herrenalb,nan,0.0
8681,St Paul Downtown Holman Field,STP,0.0
8682,Söderhamn Airport,SOO,0.0
8683,Newcastle Aerodrome,nan,0.0
8684,Saravane Airport,VNA,0.0
8687,Zurich,nan,0.0
8688,Bagdad Airport,E51,0.0
8690,Fuentemilanos Airport,nan,0.0
8691,Akeno Airport,nan,0.0
8692,Ust-Kamchatsk Airport,nan,0.0
9559,Huntingdon Station,nan,0.0
956,Porto Amboim Airport,PBN,0.0
9563,Greensburg Station,nan,0.0
9564,Williamsburg Station,nan,0.0
9565,Richmond Staples Mill Road Station,nan,0.0
9566,Ashland Virgina Station,nan,0.0
9567,Quantico Station,nan,0.0
957,Saurimo Airport,VHC,0.0
9570,Milano Porta Garibaldi,nan,0.0
9572,Bridgeport Ferry Dock,nan,0.0
9574,Stratford Station,nan,0.0
9575,Milford Station,nan,0.0
9578,Fairfield Station,nan,0.0
9579,Saugatuck Staiton,nan,0.0
958,Soyo Airport,SZA,0.0
9582,Harlem-125th Street Station,nan,0.0
9584,Michigan City Amtrak Station,nan,0.0
9590,Jackson MI Station,nan,0.0
9592,Gdansk Glowny,nan,0.0
9593,Poznan Glowny,nan,0.0
9594,Luebeck Hauptbahnhof,nan,0.0
960,Luena Airport,LUO,0.0
9600,Lviv Central Railway Station,nan,0.0
9601,Gara de Nord,nan,0.0
9603,Raleigh Amtrak Station,nan,0.0
9607,Bristol Temple Meads Railway Station,nan,0.0
9608,Dresden Hauptbahnhof,nan,0.0
9611,Luxembourg Railway Station,nan,0.0
9612,Milano Centrale Railway Station,nan,0.0
9613,Bologna Centrale Railway Station,nan,0.0
9614,Rimini Railway Station,nan,0.0
9615,Oxford Railway Station,nan,0.0
9616,Wigan Wallgate Railway Station,nan,0.0
9617,Aarhus Central Station,nan,0.0
9619,Oslo Central Station,XZO,0.0
9620,Bergen Railway Station,QFV,0.0
9621,Nimes Railway Station,ZYN,0.0
9625,Visbyterminalen,nan,0.0
9627,Nice Railway Station,nan,0.0
9628,Ruzomberok Hlavna stanica,nan,0.0
9629,Budapest Keleti palyaudvar,nan,0.0
963,Oyem Airport,OYE,0.0
9631,Nagoya Station,nan,0.0
9634,'s-Hertogenbosch Railway Station,nan,0.0
9635,Istanbul Esenler Otogari Bus Terminal,nan,0.0
9641,Pamplona Railway Station,EEP,0.0
9643,Ljubljana Railway Station,nan,0.0
9644,Szeged Railway Station,nan,0.0
9648,Maastricht Station,nan,0.0
9649,York Railway Station,QQY,0.0
965,Lambarene Airport,LBQ,0.0
9650,Birmingham New Street Railway Station,QQN,0.0
9651,Cesky Krumlov Station,nan,0.0
9652,Bayreuth Hauptbahnhof,nan,0.0
9655,Bahnhof Donauwoerth,nan,0.0
9657,Taichung Station,nan,0.0
9658,Pisa Centrale,nan,0.0
9659,Vernazza Station,nan,0.0
9660,Copan Ruinas,nan,0.0
9662,Water Taxi Terminal,nan,0.0
9664,Irvine Transportation Center,nan,0.0
9666,Baldur Ferry Terminal,nan,0.0
9668,Mostar Railway Station,nan,0.0
9669,Prizren,nan,0.0
9672,Inverness Railway Station,ZIV,0.0
9673,Portree,nan,0.0
9674,Aberdeen Railway Station,ZXA,0.0
9675,Petra,nan,0.0
9678,Mons Klint,nan,0.0
968,Omboue Hopital Airport,OMB,0.0
9681,Dare County Regional Airport,nan,0.0
9684,Gare de Metz-Ville,nan,0.0
9688,Helsingor Station,nan,0.0
969,Makokou Airport,MKU,0.0
9690,Tokaj Vasutallomas Station,nan,0.0
9691,Chopok Ski Resort,nan,0.0
9694,Knokke Station,nan,0.0
9695,Kortrijk Station,nan,0.0
9697,Gare de Dinant,nan,0.0
97,Old Crow Airport,YOC,0.0
9703,Bahla,nan,0.0
9704,Lukang,nan,0.0
9705,Chiayi Station,nan,0.0
9707,Tainan Station,nan,0.0
9709,Positano,nan,0.0
971,M'Vengue El Hadj Omar Bongo Ondimba International Airport,MVB,0.0
9711,Salerno Central Station,nan,0.0
9715,Lisbon Rossio Station,nan,0.0
9717,Gniezno Station,nan,0.0
9719,Tau Ferry Terminal,nan,0.0
972,Principe Airport,PCP,0.0
9721,Halhjem Ferry Terminal,nan,0.0
9723,Arsvagen Ferry Terminal,nan,0.0
9725,Schaan-Vaduz Railway Station,nan,0.0
9726,Snowshoe Mountain Ski Resort,nan,0.0
9728,Nantahala Outdoor Center,nan,0.0
9732,Bermeo Station,nan,0.0
9733,Bilbao Atxuri Station,nan,0.0
9737,Esztergom Vasutallomas Station,nan,0.0
9738,Calella Station,nan,0.0
9740,Delta Junction Airport,DJN,0.0
9741,Stevens Village Airport,SVS,0.0
9743,Atmautluak Airport,4A2,0.0
9746,Tok Airport,nan,0.0
9747,Klemtu Airport,YKT,0.0
9748,Wekweeti Airport,nan,0.0
9749,Bedwell Harbour Seaplane Base,YBW,0.0
9750,Maya Flats Airstrip,CYD,0.0
9751,Washabo Airport,WSO,0.0
9752,Rockford Van Galder Terminal,nan,0.0
9753,Popham Airfield,nan,0.0
9755,Zhuhai Railway Station,nan,0.0
9758,Corazon de Jesus Airport,CZJ,0.0
9760,Black Point Airstrip,nan,0.0
9761,Bartica A Airport,GFO,0.0
9764,Stroudsburg Pocono,ESP,0.0
9765,Sky Manor,N40,0.0
9768,Tingo Maria Airport,TGI,0.0
9769,Plínio Alarcom Airport,TJL,0.0
977,Lichinga Airport,VXC,0.0
9770,Zhangye Ganzhou Airport,YZY,0.0
9773,Hyde County Airport,nan,0.0
9774,Mocopulli Airport,MHC,0.0
9775,Taximo,nan,0.0
9776,Stillwater Regional Airport,SWO,0.0
9777,Okmulgee Regional Airport,OKM,0.0
9779,Clinton Sherman Airport,CSM,0.0
3122,Gautam Buddha Airport,BWA,0.0
3124,Janakpur Airport,JKR,0.0
3127,Pokhara Airport,PKR,0.0
3129,Biratnagar Airport,BIR,0.0
313,Saint Hubert Air Base,nan,0.0
3130,Agatti Airport,AGX,0.0
3132,Bellary Airport,BEP,0.0
3133,Bidar Air Force Station,nan,0.0
314,Ursel Air Base,nan,0.0
3141,Begumpet Airport,BPM,0.0
3142,Madurai Airport,IXM,0.0
3147,Pondicherry Airport,PNY,0.0
315,Weelde Air Base,nan,0.0
3150,Tanjore Air Force Base,TJV,0.0
3152,Tiruchirapally Civil Airport Airport,TRZ,0.0
3158,Kamphaeng Saen Airport,KDT,0.0
316,Zoersel (Oostmalle) Airfield,OBL,0.0
3163,Lampang Airport,LPT,0.0
3165,Hua Hin Airport,HHQ,0.0
3166,Takhli Airport,TKH,0.0
3169,Nakhon Sawan Airport,nan,0.0
3173,Narathiwat Airport,NAW,0.0
3175,Songkhla Airport,SGZ,0.0
3178,Cha Eian Airport,nan,0.0
318,Altenburg-Nobitz Airport,AOC,0.0
3180,Ranong Airport,UNN,0.0
3184,Sakon Nakhon Airport,SNO,0.0
3185,Surin Airport,PXR,0.0
3188,Rob Muang Airport,nan,0.0
3198,Kep Air Base,nan,0.0
3201,Phu Bai Airport,HUI,0.0
3209,Bagan Airport,NYU,0.0
3211,Coco Island Airport,nan,0.0
3214,Hommalinn Airport,HOX,0.0
3215,Kengtung Airport,KET,0.0
3217,Kyaukpyu Airport,KYP,0.0
322,Großenhain Airport,nan,0.0
3227,Mong Hsat Airport,MOG,0.0
3229,Namsang Airport,NMS,0.0
3230,Hpa-N Airport,PAA,0.0
3232,Putao Airport,PBU,0.0
3234,Shante Air Base,nan,0.0
3235,Sittwe Airport,AKY,0.0
3236,Thandwe Airport,SNW,0.0
3238,Taungoo Airport,nan,0.0
324,Halle-Oppin Airport,nan,0.0
3245,Wamena Airport,WMX,0.0
325,Riesa-Göhlis Airport,IES,0.0
3253,Sultan Khairun Babullah Airport,TTE,0.0
3254,Syukuran Aminuddin Amir Airport,LUW,0.0
3259,Babo Airport,BXB,0.0
3262,Bintulu Airport,BTU,0.0
3270,Labuan Airport,LBU,0.0
3277,Aek Godang Airport,AEG,0.0
3291,Japura Airport,RGT,0.0
3292,Lhok Sukon Airport,LSX,0.0
3297,Butterworth Airport,BWH,0.0
33,Nanaimo Airport,YCD,0.0
330,Jena-Schöngleina Airfield,nan,0.0
3302,Sultan Azlan Shah Airport,IPH,0.0
3306,Malacca Airport,MKZ,0.0
331,Kyritz Airport,nan,0.0
3311,Cakung Airport,BCH,0.0
3313,Paya Lebar Air Base,QPG,0.0
3317,Brisbane Archerfield Airport,ACF,0.0
3318,Northern Peninsula Airport,ABM,0.0
332,"\Magdeburg \""\""City\""\"" Airport\""""",ZMG,0.0
333,Rothenburg/Görlitz Airport,nan,0.0
3331,Weipa Airport,WEI,0.0
3332,Avalon Airport,AVV,0.0
3335,RAAF Base East Sale,nan,0.0
3344,Perth Jandakot Airport,JAD,0.0
3356,Coffs Harbour Airport,CFS,0.0
3357,Camden Airport,CDU,0.0
3359,Norfolk Island International Airport,NLK,0.0
336,Kamenz Airport,nan,0.0
3362,Tamworth Airport,TMW,0.0
3363,Wagga Wagga City Airport,WGA,0.0
2336,Tokushima Airport/JMSDF Air Base,TKS,0.0
2339,Ozuki Airport,nan,0.0
2342,Sado Airport,SDS,0.0
2348,Matsushima Air Base,nan,0.0
2350,Atsugi Naval Air Facility,NJA,0.0
2351,Tateyama Airport,nan,0.0
2353,Iruma Air Base,nan,0.0
2354,Kisarazu Airport,nan,0.0
2355,Shimofusa Airport,nan,0.0
2360,Yokota Air Base,OKO,0.0
2365,Yeosu Airport,RSU,0.0
2371,Jinhae Airbase/Airport (G-813/K-10),CHF,0.0
2374,Ulsan Airport,USN,0.0
2375,A 511 Airport,nan,0.0
2376,Seoul Air Base (K-16),SSN,0.0
2377,Osan Air Base,OSN,0.0
2380,Pohang Airport (G-815/K-3),KPO,0.0
2385,Ie Shima Auxiliary Air Base,nan,0.0
2389,Minami-Daito Airport,MMD,0.0
2390,Miyako Airport,MMY,0.0
2391,Kitadaito Airport,KTD,0.0
2392,Shimojishima Airport,SHI,0.0
2393,Tarama Airport,TRA,0.0
2396,Yonaguni Airport,OGN,0.0
2402,General Santos International Airport,GES,0.0
2407,Basa Air Base,nan,0.0
2415,Dr.Juan C. Angara Airport,BQA,0.0
2421,Bagabag Airport,nan,0.0
2422,Daniel Z. Romualdez Airport,TAC,0.0
2423,Bacolod-Silay Airport,BCD,0.0
2426,Godofredo P. Ramos Airport,MPH,0.0
2436,Comodoro Pierrestegui Airport,COC,0.0
2437,Gualeguaychu Airport,GHU,0.0
2438,Junin Airport,JNI,0.0
2441,Sauce Viejo Airport,SFN,0.0
2444,Chamical Airport,nan,0.0
2447,La Plata Airport,LPG,0.0
2448,Moron Airport,nan,0.0
2449,El Palomar Airport,EPA,0.0
2453,Comodoro D.R. Salomón Airport,LGS,0.0
2459,Chilecito Airport,nan,0.0
2463,Villa Dolores Airport,VDR,0.0
2464,La Quiaca Airport,nan,0.0
2465,Marcos Juarez Airport,nan,0.0
2467,Brigadier Mayor D Cesar Raul Ojeda Airport,LUQ,0.0
2468,Corrientes Airport,CNQ,0.0
2470,Formosa Airport,FMA,0.0
2473,Monte Caseros Airport,MCS,0.0
2475,Termal Airport,PRQ,0.0
2477,Gobernador Horacio Guzman International Airport,JUJ,0.0
2478,Orán Airport,ORA,0.0
2479,Laboulaye Airport,nan,0.0
2481,El Dorado Airport,ELO,0.0
2485,Curuzu Cuatia Airport,UZU,0.0
2491,Gobernador Castello Airport,VDM,0.0
2493,Marambio Base,nan,0.0
2494,Puerto Deseado Airport,PUD,0.0
2495,Hermes Quijada International Airport,RGA,0.0
2498,Capitan D Daniel Vazquez Airport,ULA,0.0
250,Wa Airport,nan,0.0
2500,Santa Cruz Airport,RZA,0.0
2502,Brigadier D.H.E. Ruiz Airport,CSZ,0.0
2504,General Pico Airport,GPO,0.0
251,Sunyani Airport,NYI,0.0
2512,Santa Rosa Airport,RSA,0.0
2516,Cutral-Co Airport,CUT,0.0
2519,Campo Délio Jardim de Mattos Airport,nan,0.0
2520,Amapá Airport,nan,0.0
2521,Araraquara Airport,AQA,0.0
2530,Major Brigadeiro Doorgal Borges Airport,nan,0.0
2532,Bauru Airport,BAU,0.0
2540,Brig. Lysias Augusto Rodrigues Airport,CLN,0.0
2552,Jacareacanga Airport,JCR,0.0
2557,Fronteira,nan,0.0
256,Korhogo Airport,HGO,0.0
2561,Guajará-Mirim Airport,GJM,0.0
257,Man Airport,MJC,0.0
2571,Francisco Vilela do Amaral Airport,ITR,0.0
2573,Belém/Brigadeiro Protásio de Oliveira Airport,nan,0.0
2579,Lages Airport,LAJ,0.0
258,San Pedro Airport,SPY,0.0
2580,Lins Airport,LIP,0.0
2591,Alberto Alcolumbre Airport,MCP,0.0
26,Kugaaruk Airport,YBB,0.0
2601,Poços de Caldas - Embaixador Walther Moreira Salles Airport,POO,0.0
2605,Porto Nacional Airport,PNB,0.0
2611,Rio Grande,RIG,0.0
11412,Estacion Central Railway Station,nan,0.0
11413,Solikamsk-Berezniki,nan,0.0
11415,Westfalen Bahnhof,nan,0.0
11416,Hagen Hauptbahnhof,nan,0.0
11417,Cologne-Koln Messe Deutz Bahnhof,nan,0.0
11419,Wurzburg Hauptbahnhof,nan,0.0
11420,Jena Paradies Bahnhof,nan,0.0
11421,Naumburg-Saale Hauptbahnhof,nan,0.0
11424,Bitterfeld Bahnhof,nan,0.0
11425,Juterbog Bahnhof,nan,0.0
11426,Siegburg Bonn Bahnhof,ZPY,0.0
11430,Lawrence Station,nan,0.0
11432,Cedarhurst Station,nan,0.0
11434,Woodmere Station,nan,0.0
11436,Tarko-Sale Airport,TQL,0.0
11437,Santa Clarita - CA,nan,0.0
11441,Eferding,nan,0.0
11444,Liverpool South Parkway Railway Station,nan,0.0
11445,Gare do Oriente,nan,0.0
11446,Coimbra-B,nan,0.0
11449,Guadalajara-Yebes Railway Station,nan,0.0
11453,FAIS,nan,0.0
11455,Bellingham-Bellingham Station,nan,0.0
11458,Kahiltna Glacier Base Camp Airstrip,nan,0.0
1146,Naivasha Airport,nan,0.0
11461,Zhaoqing East Railway Station,nan,0.0
11462,Guangning Railway Station,nan,0.0
11465,Kirknewton Railway Station,nan,0.0
11468,Vamizi island airport,nan,0.0
11474,Angsana Velavaru TMA Seaplane Dock,nan,0.0
11476,Estacio de Franca,YJD,0.0
11478,San Juan de Nicaragua,nan,0.0
11480,Finlyandsky,FVS,0.0
11482,Solingen Hauptbahnhof,nan,0.0
11483,Tbilisi Railway station,nan,0.0
11485,Baganara Island Resort,nan,0.0
11488,Hrazdan Railway Station,nan,0.0
11489,Yerevan Railway Station,nan,0.0
11491,Ayrum Railway Station,nan,0.0
11495,Aragatz Railway Station,nan,0.0
11496,Wuxi Railway Station,nan,0.0
11497,Suzhou Railway Station,nan,0.0
11498,Alashankou Bole (Bortala) airport,BPL,0.0
1150,Bu Attifel Airport,nan,0.0
11503,Miranda de Ebro Railway Station,nan,0.0
11504,Llodio Railway Station,nan,0.0
11507,Honfleur,nan,0.0
11508,Mont-Saint-Michel,nan,0.0
1151,Warehouse 59e Airport,nan,0.0
11511,Luzern,nan,0.0
11512,Aix-en-Provence,nan,0.0
11513,Narbonne,nan,0.0
11516,Urbah,nan,0.0
11519,Tobyl,nan,0.0
11522,Karasuk,nan,0.0
11523,Tatarskaia,nan,0.0
11524,Achinsk Airport,ACS,0.0
11529,Jurga,nan,0.0
1153,Kufra Airport,AKF,0.0
11530,Irtyshskoie,nan,0.0
11532,Rubzovsk,nan,0.0
11533,Lokot,nan,0.0
11535,Taishet,nan,0.0
11536,Sljudjanka,nan,0.0
11538,Belogorsk,nan,0.0
11542,Novorossiysk Mor Vokzal,nan,0.0
11543,Kerch,nan,0.0
11544,Dzankoy,nan,0.0
11546,Saidor,SDI,0.0
11547,Bambu,BCP,0.0
11549,Jinan West Railway Station,nan,0.0
11551,Zhenjiang Railway Station,nan,0.0
11552,Zhenjiang Railway Station,nan,0.0
11553,Changzhou Railway Station,nan,0.0
11556,Qufu East Railway Station,nan,0.0
11557,Zaozhuang Railway Station,nan,0.0
11559,Bengbu South Railway Station,nan,0.0
1156,Sabha Airport,SEB,0.0
11560,Chuzhou Railway Station,nan,0.0
11561,Chongqing North Railway Station,nan,0.0
11562,Chengdu Railway Station,nan,0.0
11564,Konosha,nan,0.0
11565,Obozerskiy,nan,0.0
11567,Mikun',nan,0.0
11568,Kotel'nich,nan,0.0
11570,Bui-Railway,nan,0.0
11573,Bologoye,nan,0.0
11576,Gagarin,nan,0.0
11580,Staraya Russa,nan,0.0
11583,Hinton/Jasper-Hinton Airport,YJP,0.0
11584,University Airport,nan,0.0
11585,Garibaldi Brothers Airport,nan,0.0
11587,San Antonio Caltrain Station,nan,0.0
11590,Orsha,nan,0.0
11594,Vjaz'ma,nan,0.0
11596,Kiev-Pivdeniy,nan,0.0
116,Lethbridge County Airport,YQL,0.0
1160,Hon Airport,HUQ,0.0
11603,Kanash-1,nan,0.0
11605,Vladimir,nan,0.0
11611,Lozovaja,nan,0.0
11612,Taganrog,nan,0.0
11613,Sal'sk,nan,0.0
11614,Tihoretskaja,nan,0.0
11617,Budennovsk,nan,0.0
11618,Liski,nan,0.0
1162,Ghadames East Airport,LTD,0.0
11620,Kupjansk,nan,0.0
11621,Konotop,nan,0.0
11622,Orel,nan,0.0
11626,Azov,nan,0.0
11627,Fuyong Ferry Terminal,nan,0.0
11628,Skypier,nan,0.0
1163,Zella 74 Airport,nan,0.0
11630,Bolsherech'e,nan,0.0
11633,Konstanz Station,nan,0.0
11639,Gurgaon Railway Station,nan,0.0
1164,Gisenyi Airport,GYI,0.0
11640,Amsterdam-Zuid,nan,0.0
11641,Station Lelylaan,nan,0.0
11642,Maple Bay Marina,YAQ,0.0
11643,Amsterdam Lelylaan,nan,0.0
11645,Jachthaven IJburg,nan,0.0
11647,Fort ann het Pampus,nan,0.0
11649,Williamsburg Jamestown Airport,nan,0.0
938,Fianarantsoa Airport,WFI,0.0
9380,Pellworm Field,nan,0.0
9381,Tynda,nan,0.0
9385,Weimar,nan,0.0
9388,Fontaine Airport,BOR,0.0
9390,Fairfield County Airport,nan,0.0
9391,Obock Airport,OBC,0.0
9397,Waris Airport,WAR,0.0
9398,Port Oceanic Airport,PRL,0.0
940,Manakara Airport,WVK,0.0
9402,Bairnsdale Airport,BSJ,0.0
9403,Taszár Air Base,TZR,0.0
9406,Fort Bridger Airport,FBR,0.0
9407,Prosser Airport,nan,0.0
9408,Chehalis Centralia Airport,CLS,0.0
9410,Lebanon State,S30,0.0
9413,Mt Pleasant Regional-Faison field,nan,0.0
9415,Weedon Field,EUF,0.0
9417,Dare County Regional Airport,MEO,0.0
9420,Isla Culebrita,nan,0.0
9421,Culebrita,nan,0.0
9422,Apollo Bay,nan,0.0
9425,Kendal Glider Port,nan,0.0
9428,Bessemer Airport,nan,0.0
9430,Olds Didsbury Airport,nan,0.0
9434,Carroll Avenue NICTD Station,nan,0.0
9439,San Francisco 4th and King St. Station,nan,0.0
944,Mbanza Congo Airport,SSY,0.0
9440,Oakland Jack London Square Station,nan,0.0
9441,Downtown Mountain View Station,nan,0.0
9443,Sunnyvale Station,nan,0.0
9444,Millbrae Intermodal Terminal,nan,0.0
9446,Issyk-Kul International Airport,ИКУ,0.0
9447,Crystal Airport,nan,0.0
9448,Clarke County Airport,nan,0.0
9451,Port Authority,nan,0.0
9455,Union Station,UCA,0.0
9456,Clinton Bus Stop,nan,0.0
9459,Susquehanna Trailways Terminal,nan,0.0
9466,Metro-North Station,nan,0.0
9469,Cruise Ship Dock,nan,0.0
9470,Grenada Port Authority Cruise Ship Terminal,nan,0.0
9472,Dr AC Wathey Cruise Pier,nan,0.0
9474,Pukarua Airport,PUK,0.0
9475,Kabale Airport,nan,0.0
9477,Red Hook Bay Ferry Dock,nan,0.0
9478,Gare Routiere de Fort-de-France,nan,0.0
948,Nova Lisboa Airport,NOV,0.0
9480,Philipsburg Bus Stop,nan,0.0
9483,Batoka Airfield,nan,0.0
9484,Central Bolívar Airport,nan,0.0
9486,Granada Station,nan,0.0
9489,Helipad of Viraj Group,nan,0.0
9490,Heydar Aliyev,nan,0.0
9493,Toledo Railway Station,nan,0.0
9495,Abando,nan,0.0
9496,Aeroport,nan,0.0
9497,Passeig de Gracia,nan,0.0
9499,Railway Station,nan,0.0
95,Ottawa / Gatineau Airport,YND,0.0
9500,El Almendro Airport,nan,0.0
9504,White Plains,nan,0.0
9508,Bahia San Lucas,nan,0.0
9509,Ferry Terminal,nan,0.0
9511,San Agustin Airport,nan,0.0
9517,Bus Stop,nan,0.0
9519,Bus Stop,nan,0.0
9521,Samambaia Heliport,nan,0.0
9524,La Passe,nan,0.0
9525,Ferry Dock,nan,0.0
9526,Bus,nan,0.0
9527,Bus,nan,0.0
953,Menongue Airport,SPP,0.0
9530,Bus,nan,0.0
9531,Main Station,nan,0.0
9533,Cowra Airport,CWT,0.0
9534,Algerciras Port,nan,0.0
9536,Pender Harbour Water Aerodrome,YPT,0.0
9537,Mansons Landing Water Aerodrome,YMU,0.0
9539,Sullivan Bay Water Aerodrome,YTG,0.0
9542,Coral Bay Airport,nan,0.0
9543,Ogden Hinckley Airport,OGD,0.0
9544,Lake Country Regional Airport,nan,0.0
9545,Robert S Kerr Airport,nan,0.0
9546,Colorado Plains Regional Airport,AKO,0.0
9548,Union Station,nan,0.0
9549,Cleveland Lakefront Station,nan,0.0
9550,Elkhart Station,nan,0.0
9551,Waterloo Station,nan,0.0
9552,Martin Luther King Jr. Plaza,nan,0.0
9553,Sandusky Station,nan,0.0
9556,Paoli Station,nan,0.0
9560,Tyrone Station,nan,0.0
9561,Altoona Transportation Center,nan,0.0
9562,Latrobe Station,nan,0.0
9568,Alexandria Union Station,nan,0.0
9569,Roma Ostiense,nan,0.0
9571,Port Jefferson Ferry Dock,nan,0.0
9573,Bridgeport Station,nan,0.0
9576,West Haven Station,nan,0.0
9577,Fairfield Metro Station,nan,0.0
9580,South Norwalk Station,nan,0.0
9581,Darien Station,nan,0.0
9583,Hammond-Whiting Station,nan,0.0
9585,New Buffalo Station,nan,0.0
9586,Niles Station,nan,0.0
9587,Dowagiac Station,nan,0.0
9588,Kalamazoo Transportation Center,nan,0.0
9589,Battle Creek Station,nan,0.0
9591,Ann Arbor Station,nan,0.0
9595,Cardiff Central,nan,0.0
9596,Stavanger Byterminalen,nan,0.0
9597,Bergen Busstasjonen,nan,0.0
9598,Geneva Cornavin,nan,0.0
9599,Budapest Nepliget Coach Station,nan,0.0
96,Matagami Airport,YNM,0.0
9602,Gara Sighisoara,nan,0.0
9604,Toulouse Matabiau Station,nan,0.0
9605,Bordeaux Saint Jean Station,ZFQ,0.0
9606,Carcassonne Station,nan,0.0
9609,Budapest Deli Station,nan,0.0
961,Uige Airport,UGO,0.0
9610,Szczecin Glowny Station,nan,0.0
9618,Oskarshamnterminalen,nan,0.0
4323,General Manuel Carlos Piar,CGU,0.0
433,Kajaani Airport,KAJ,0.0
4333,Ust-Ilimsk Airport,UIK,0.0
4336,Abraham Lincoln Capital Airport,SPI,0.0
434,Kauhajoki Airport,KHJ,0.0
4341,Liberal Mid-America Regional Airport,LBL,0.0
4343,Renner Field-Goodland Municipal Airport,GLD,0.0
4346,RNAS WATTON,nan,0.0
4349,Narvik Framnes Airport,NVK,0.0
436,Kemijarvi Airport,nan,0.0
4360,Bykovo Airport,BKA,0.0
4370,Pechora Airport,PEX,0.0
4372,Pskov Airport,PKV,0.0
4373,Kogalym International Airport,KGP,0.0
4376,Novosibirsk North Airport,nan,0.0
4378,Turkmenabat,nan,0.0
4382,Johnston Atoll Airport,JON,0.0
4388,Dubuque Regional Airport,DBQ,0.0
4389,Forde Bringeland,FDE,0.0
439,Kuopio Airport,KUO,0.0
4390,Shun Tak Heliport,HHP,0.0
440,Lahti Vesivehmaa Airport,QLF,0.0
441,Lappeenranta Airport,LPP,0.0
442,Mariehamn Airport,MHQ,0.0
443,Menkijarvi Airport,nan,0.0
446,Oulu Airport,OUL,0.0
447,Piikajarvi Airport,nan,0.0
449,Pudasjärvi Airport,nan,0.0
451,Raahe Pattijoki Airport,nan,0.0
452,Rantasalmi Airport,nan,0.0
453,Rovaniemi Airport,RVN,0.0
455,Savonlinna Airport,SVL,0.0
456,Selanpaa Airport,nan,0.0
459,Teisko Airport,nan,0.0
